asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0FFTPM2ZQ,"""None""","""2026-02-10""",475.24,12.04,3,651,1,0.333333,0.0253,39.47,0.0046,4.01,1,475.24,1,,,,,0,,0,0,0,6,,,475.24,0,,0,0
B0FGVMRLGY,"""None""","""2026-02-23""",703.81,18.28,4,1360,1,0.25,0.026,38.5,0.0029,4.57,1,703.81,1,,,,,0,,0,0,0,5,,,703.81,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-01""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-02""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-03""",0,0,0,11,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-04""",0,0,0,10,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-05""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-06""",0,0,0,7,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-07""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-08""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-09""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-10""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-11""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-14""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-15""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-16""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-17""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-18""",0,0,0,19,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-19""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-20""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-21""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FGVLXTFV,"""None""","""2026-02-22""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
